temperature,humidity,light_level,hour_of_day,thermal_comfort,luminosity_comfort
30.47,76.96,595,2,hot,too_bright
15.69,56.07,400,5,cold,too_bright
24.63,52.63,756,14,hot,neutral
23.63,57.72,285,15,hot,too_dark
20.85,20.0,685,2,neutral,too_bright
22.16,59.85,110,10,neutral,too_dark
34.83,65.68,985,15,hot,too_bright
18.17,58.24,975,23,neutral,too_bright
30.48,62.94,303,23,hot,too_bright
22.97,53.53,239,7,neutral,too_dark
16.05,24.41,0,16,neutral,too_dark
15.31,81.78,1019,13,cold,too_bright
18.58,48.28,0,5,cold,neutral
27.18,45.91,0,12,hot,too_dark
8.81,71.38,57,3,cold,neutral
24.11,69.06,331,2,neutral,too_bright
23.33,61.71,987,8,neutral,too_bright
20.51,67.21,171,6,neutral,too_bright
21.23,39.47,590,3,neutral,too_bright
30.41,55.7,686,1,hot,too_bright
20.58,77.12,835,13,neutral,too_bright
28.92,44.15,736,0,hot,too_bright
26.44,41.91,1001,18,hot,too_bright
23.25,60.67,698,1,neutral,too_bright
13.03,56.48,847,15,cold,too_bright
23.44,62.07,316,3,neutral,too_bright
21.85,33.14,378,14,neutral,neutral
19.56,20.0,795,3,neutral,too_bright
12.43,65.5,871,10,cold,neutral
22.35,37.23,40,15,neutral,too_dark
27.34,45.19,457,4,neutral,too_bright
23.11,22.47,825,3,neutral,too_bright
31.21,73.94,125,15,hot,too_dark
29.1,61.63,334,15,hot,neutral
9.1,57.43,601,10,cold,neutral
23.24,67.29,74,2,neutral,neutral
23.46,24.06,962,7,neutral,too_bright
31.15,36.86,362,5,hot,too_bright
21.12,46.15,767,15,neutral,too_bright
30.57,41.7,486,7,hot,neutral
21.12,48.23,395,9,neutral,neutral
20.07,59.72,1000,6,neutral,too_bright
21.33,64.76,799,4,neutral,too_bright
36.44,34.76,526,19,hot,neutral
25.78,56.5,490,11,neutral,neutral
29.14,64.76,802,13,hot,neutral
18.95,42.97,698,6,neutral,too_bright
15.76,49.92,996,2,cold,too_bright
26.08,60.31,362,17,hot,neutral
25.14,56.27,82,17,neutral,too_dark
16.31,64.69,193,1,cold,neutral
28.57,55.17,575,21,hot,too_bright
25.7,50.09,282,20,neutral,too_bright
26.7,40.05,825,20,hot,too_bright
23.51,61.27,868,11,neutral,too_bright
25.53,57.35,198,16,hot,too_dark
29.25,39.4,1013,0,hot,too_bright
21.49,64.77,622,14,neutral,neutral
14.51,72.29,270,3,cold,too_bright
25.15,47.44,207,21,neutral,neutral
25.41,45.99,153,22,neutral,neutral
26.73,47.4,471,3,hot,too_bright
14.85,28.22,55,12,cold,too_dark
22.57,83.21,76,14,neutral,too_dark
26.01,49.37,794,18,hot,neutral
25.43,41.58,529,11,neutral,neutral
14.23,40.1,496,21,cold,too_bright
15.11,51.82,362,8,cold,neutral
14.84,47.98,579,7,cold,neutral
17.86,76.69,323,17,neutral,neutral
24.75,38.03,40,13,neutral,too_dark
19.95,30.89,563,1,neutral,too_bright
18.06,63.71,106,15,cold,too_dark
18.41,53.29,682,6,cold,too_bright
16.51,51.44,989,20,cold,too_bright
28.43,67.04,711,20,hot,too_bright
26.27,54.37,559,10,neutral,neutral
34.55,54.29,1023,20,hot,too_bright
27.03,34.02,242,22,neutral,neutral
25.55,31.27,788,17,hot,neutral
24.16,42.3,228,14,neutral,too_dark
29.34,38.14,23,22,hot,neutral
12.43,57.85,227,20,cold,too_bright
23.93,23.52,534,11,neutral,neutral
22.34,50.62,54,2,neutral,neutral
21.24,49.46,305,14,neutral,too_dark
7.43,51.2,46,11,cold,too_dark
15.17,62.88,223,8,cold,too_dark
19.67,49.43,752,4,neutral,too_bright
15.71,44.39,145,17,cold,too_dark
13.36,73.1,273,21,cold,too_bright
22.24,52.35,148,14,neutral,too_dark
31.92,75.18,429,5,hot,too_bright
15.04,51.31,768,0,cold,too_bright
7.29,52.47,528,17,cold,neutral
12.0,53.58,245,3,cold,too_bright
28.58,60.27,327,1,hot,too_bright
26.64,51.51,672,4,hot,too_bright
24.43,53.34,499,4,hot,too_bright
25.76,77.37,461,8,neutral,neutral
19.52,73.93,878,7,neutral,too_bright
26.03,72.68,902,4,hot,too_bright
20.91,34.47,224,18,neutral,neutral
26.11,37.31,685,19,neutral,too_bright
25.93,58.86,840,6,neutral,too_bright
23.1,65.82,911,8,neutral,too_bright
28.88,48.31,277,19,hot,too_dark
17.51,45.52,760,22,neutral,too_bright
18.52,73.68,147,18,neutral,too_dark
20.6,64.31,483,13,neutral,neutral
23.94,69.96,59,23,hot,neutral
13.61,47.87,665,17,cold,neutral
21.56,47.74,680,16,neutral,neutral
33.63,69.59,496,0,hot,too_bright
24.27,49.62,464,15,neutral,neutral
29.16,48.52,234,6,hot,too_bright
13.92,41.31,783,14,cold,neutral
18.32,50.26,924,13,cold,too_bright
26.04,71.01,172,2,hot,neutral
12.65,30.24,286,11,cold,too_dark
25.31,63.46,630,12,neutral,neutral
20.93,43.54,370,1,neutral,too_bright
31.44,52.47,24,20,hot,neutral
24.01,54.26,34,22,neutral,neutral
19.4,51.98,224,0,neutral,too_bright
21.15,49.59,1023,2,neutral,too_bright
31.23,51.64,618,3,hot,too_bright
13.7,45.55,286,10,cold,too_dark
21.45,76.28,25,14,neutral,too_dark
25.01,55.3,791,5,neutral,too_bright
13.95,52.98,412,20,cold,too_bright
26.91,46.68,409,7,hot,neutral
27.02,51.97,601,7,hot,neutral
8.42,45.99,215,14,cold,neutral
15.51,65.5,756,20,cold,too_bright
14.16,46.66,282,5,cold,too_bright
23.47,22.29,725,8,neutral,too_bright
21.0,56.22,509,8,neutral,neutral
28.97,52.86,149,11,hot,too_dark
14.18,46.86,672,10,cold,neutral
23.43,73.59,119,22,neutral,neutral
25.38,20.0,699,3,neutral,too_bright
31.73,80.94,416,10,hot,neutral
26.34,71.7,720,6,hot,too_bright
24.01,46.46,254,14,neutral,too_dark
24.05,47.51,449,18,neutral,neutral
25.07,61.85,302,22,neutral,too_bright
18.83,63.96,243,10,cold,too_dark
26.53,43.76,337,6,hot,too_bright
21.97,29.6,72,23,neutral,neutral
27.4,86.74,403,2,hot,too_bright
31.34,71.82,108,3,hot,neutral
17.42,57.51,514,22,neutral,too_bright
31.55,57.77,92,21,hot,neutral
25.28,62.2,0,13,neutral,too_dark
16.47,69.51,465,7,cold,neutral
14.73,25.92,334,23,cold,too_bright
25.94,52.18,921,22,hot,too_bright
19.53,45.27,342,20,neutral,too_bright
27.73,53.28,418,18,hot,neutral
17.76,64.69,283,14,cold,too_dark
14.57,29.69,914,8,cold,neutral
24.97,35.41,800,11,neutral,neutral
27.6,45.81,178,13,hot,too_dark
35.44,55.88,261,11,hot,too_dark
18.21,65.4,186,20,cold,too_bright
28.04,78.19,126,3,hot,neutral
28.01,51.32,221,1,hot,neutral
21.82,66.97,900,10,neutral,too_bright
25.12,66.16,489,4,hot,too_bright
19.75,61.08,436,19,neutral,neutral
26.12,54.62,185,20,hot,neutral
19.98,51.8,175,23,neutral,neutral
15.19,39.68,539,9,cold,neutral
20.56,38.82,795,23,neutral,too_bright
22.64,61.01,548,2,neutral,too_bright
11.16,53.16,671,23,cold,too_bright
27.59,52.03,274,5,hot,too_bright
30.51,65.69,927,0,hot,too_bright
16.05,52.35,861,19,cold,neutral
27.34,42.68,923,12,neutral,too_bright
22.47,52.88,689,9,neutral,neutral
19.33,64.82,707,4,neutral,too_bright
11.97,39.76,71,9,cold,too_dark
18.72,62.61,199,14,neutral,too_dark
19.96,57.48,136,3,neutral,too_bright
26.84,43.38,493,22,neutral,too_bright
24.22,52.06,584,17,neutral,neutral
15.41,30.77,51,21,cold,neutral
29.78,57.35,796,1,hot,too_bright
17.89,33.61,561,20,neutral,too_bright
14.41,70.14,587,20,cold,too_bright
7.95,52.44,990,8,cold,too_bright
32.43,49.79,608,13,hot,neutral
17.62,71.45,0,12,neutral,too_dark
23.66,41.81,812,19,neutral,too_bright
14.2,42.92,906,6,cold,too_bright
28.99,26.47,93,22,hot,neutral
32.48,75.42,536,13,hot,neutral
20.83,80.5,498,0,neutral,too_bright
9.0,31.23,177,7,cold,too_dark
25.61,42.49,266,3,hot,too_bright
27.26,54.95,828,19,hot,too_bright
19.07,45.73,424,9,cold,neutral
13.55,58.47,564,11,cold,neutral
22.77,53.17,816,8,neutral,too_bright
23.41,60.96,459,16,neutral,neutral
16.65,42.33,936,23,neutral,too_bright
12.91,56.21,494,20,cold,too_bright
28.33,40.53,1004,23,hot,too_bright
15.16,48.75,123,7,cold,too_dark
28.75,26.18,937,15,hot,too_bright
24.16,47.87,113,14,neutral,too_dark
17.41,44.22,837,7,neutral,too_bright
32.74,69.32,687,20,hot,too_bright
15.24,52.52,566,22,neutral,too_bright
29.29,55.03,921,22,hot,too_bright
30.13,55.25,697,23,hot,too_bright
30.27,23.15,735,3,hot,too_bright
22.89,27.46,728,3,neutral,too_bright
19.4,52.55,862,16,neutral,neutral
25.94,59.3,240,17,neutral,too_dark
21.15,52.48,896,10,neutral,too_bright
10.49,39.22,589,3,cold,too_bright
21.72,52.79,5,6,neutral,neutral
22.04,50.92,960,3,neutral,too_bright
28.41,68.59,788,3,hot,too_bright
28.3,65.23,896,4,hot,too_bright
28.93,46.1,783,14,hot,neutral
16.99,53.67,317,12,cold,neutral
12.95,62.01,362,8,cold,neutral
20.91,61.94,275,13,neutral,too_dark
19.34,76.8,432,16,cold,neutral
12.07,55.87,29,2,cold,neutral
29.95,71.6,763,6,hot,too_bright
19.25,39.77,758,4,cold,too_bright
22.33,46.51,1003,0,neutral,too_bright
18.33,25.44,534,2,cold,too_bright
31.19,59.35,1023,18,hot,too_bright
8.45,66.59,212,21,cold,too_bright
27.6,20.0,435,3,hot,too_bright
20.7,59.45,761,18,neutral,too_bright
17.8,62.68,833,6,cold,too_bright
16.22,60.92,790,3,cold,too_bright
27.97,35.4,476,5,neutral,too_bright
15.88,68.06,73,22,cold,neutral
23.84,50.69,898,8,neutral,too_bright
20.91,63.83,428,17,neutral,neutral
30.79,52.58,676,11,hot,neutral
31.89,63.16,143,10,hot,too_dark
14.62,71.4,944,19,cold,too_bright
27.45,51.2,223,23,hot,too_bright
14.51,61.89,1023,15,cold,too_bright
21.01,73.56,745,20,neutral,too_bright
13.22,52.49,365,3,cold,too_bright
25.08,37.14,420,21,neutral,too_bright
24.64,65.71,973,4,hot,too_bright
12.21,75.86,592,4,cold,too_bright
16.92,73.68,725,20,cold,too_bright
25.05,68.63,627,11,neutral,neutral
19.18,20.0,279,5,neutral,too_bright
13.81,44.57,130,0,cold,neutral
19.08,44.24,53,5,neutral,neutral
22.52,56.07,415,19,neutral,neutral
20.37,79.2,740,0,neutral,too_bright
15.67,38.06,247,22,cold,too_bright
28.97,86.93,239,18,hot,too_dark
30.75,49.66,398,4,hot,too_bright
21.26,40.89,183,17,neutral,too_dark
16.89,68.5,444,12,cold,neutral
21.43,67.77,534,8,neutral,neutral
13.01,66.18,265,12,cold,too_dark
25.15,44.43,38,0,neutral,neutral
25.31,62.74,100,21,hot,neutral
22.38,41.19,434,18,neutral,neutral
20.89,46.16,184,4,neutral,too_bright
19.01,56.11,876,2,neutral,too_bright
10.94,40.08,174,10,cold,too_dark
11.77,69.58,29,11,cold,too_dark
26.05,45.36,644,18,hot,neutral
7.13,52.97,637,20,cold,too_bright
17.42,40.75,648,1,neutral,too_bright
19.6,69.44,179,5,cold,neutral
22.97,43.54,728,14,neutral,neutral
19.87,72.73,921,9,neutral,too_bright
11.1,72.3,636,23,cold,too_bright
23.75,45.89,393,15,hot,too_dark
16.04,54.42,499,7,cold,neutral
28.84,44.1,875,16,hot,too_bright
21.72,58.4,140,10,neutral,too_dark
23.94,53.05,711,11,neutral,neutral
29.96,49.37,331,17,hot,too_dark
26.9,56.04,872,10,hot,neutral
27.51,34.44,103,16,hot,too_dark
15.77,50.51,536,10,cold,neutral
21.83,60.58,420,14,neutral,too_dark
14.71,54.82,508,11,cold,neutral
18.74,65.04,412,13,neutral,neutral
16.53,48.11,33,8,cold,too_dark
26.62,49.28,874,2,neutral,too_bright
34.41,38.83,531,6,hot,too_bright
31.51,50.97,617,8,hot,neutral
15.65,85.23,547,7,cold,neutral
32.55,58.33,563,10,hot,neutral
26.71,45.17,597,11,hot,neutral
28.92,40.78,397,6,hot,too_bright
27.87,27.96,156,9,hot,too_dark
18.22,36.19,15,6,cold,neutral
14.16,67.17,527,14,cold,neutral
29.36,49.06,143,11,hot,too_dark
22.08,43.77,499,15,neutral,neutral
20.3,43.67,625,10,neutral,neutral
26.86,65.36,623,23,hot,too_bright
27.0,53.16,182,11,neutral,too_dark
32.81,43.97,681,14,hot,neutral
16.24,49.81,962,10,cold,too_bright
15.19,90.0,368,17,cold,neutral
17.04,74.22,96,13,cold,too_dark
12.89,78.9,471,2,cold,too_bright
17.68,28.93,687,17,cold,neutral
24.36,50.93,404,18,neutral,neutral
26.97,47.65,602,9,hot,neutral
22.21,65.3,762,12,neutral,too_bright
29.6,71.27,617,0,hot,too_bright
18.11,61.01,818,20,cold,too_bright
19.91,42.91,127,18,neutral,too_dark
32.17,44.15,291,23,hot,too_bright
26.22,63.79,575,14,neutral,neutral
34.01,63.98,255,5,hot,too_bright
26.45,56.59,1023,6,hot,too_bright
30.08,59.01,747,22,hot,too_bright
31.44,57.43,410,1,hot,too_bright
30.91,60.15,784,16,hot,neutral
18.61,67.66,985,1,neutral,too_bright
27.87,63.72,7,17,hot,too_dark
14.83,53.01,520,13,cold,neutral
29.6,53.95,464,11,hot,neutral
19.45,53.54,739,16,neutral,too_bright
29.71,44.65,294,8,hot,too_dark
23.96,44.13,335,13,neutral,neutral
32.84,65.18,818,19,hot,neutral
18.89,40.28,890,11,cold,too_bright
16.5,65.61,141,0,cold,neutral
28.39,54.05,636,23,hot,too_bright
20.11,68.25,779,12,neutral,neutral
15.61,68.74,164,10,cold,too_dark
29.84,65.69,637,1,hot,too_bright
19.22,46.43,989,2,neutral,too_bright
16.38,60.29,893,6,neutral,too_bright
30.48,64.58,219,22,hot,neutral
21.7,29.95,1002,17,neutral,too_bright
26.04,80.62,339,9,hot,too_dark
13.11,90.96,481,18,cold,neutral
16.89,69.45,261,9,cold,too_dark
30.95,65.37,711,21,hot,too_bright
15.63,63.44,117,7,cold,too_dark
26.96,48.07,715,17,hot,neutral
13.78,55.31,52,10,cold,too_dark
20.35,72.41,877,16,neutral,too_bright
16.43,37.21,307,4,cold,too_bright
16.78,39.55,553,22,cold,too_bright
13.33,47.48,261,6,cold,too_bright
29.27,64.97,164,12,hot,too_dark
14.69,41.84,30,16,cold,too_dark
24.81,48.94,1023,15,hot,too_bright
16.43,55.82,163,13,cold,too_dark
13.1,39.52,62,20,cold,neutral
30.93,20.0,495,23,hot,too_bright
22.06,39.83,1007,18,neutral,too_bright
31.28,57.17,89,4,hot,neutral
27.87,61.92,305,18,hot,too_dark
20.6,58.74,587,12,neutral,neutral
15.4,59.43,530,12,cold,neutral
12.59,43.66,134,22,cold,neutral
21.09,41.33,979,12,neutral,too_bright
26.74,57.11,317,20,hot,too_bright
29.42,50.83,705,15,hot,neutral
33.34,67.54,498,2,hot,too_bright
17.11,60.6,633,16,cold,neutral
23.99,75.49,917,11,neutral,too_bright
30.04,51.44,287,13,hot,neutral
25.32,71.87,819,7,neutral,too_bright
26.46,83.55,297,4,neutral,too_bright
22.71,57.14,334,17,neutral,neutral
18.35,65.29,0,5,neutral,neutral
13.6,38.8,352,2,neutral,too_bright
15.06,66.28,574,11,cold,neutral
14.69,69.09,691,17,cold,neutral
29.01,46.45,381,4,hot,too_bright
19.37,64.54,390,8,neutral,neutral
12.86,62.17,225,10,cold,too_dark
17.4,62.65,873,22,neutral,too_bright
25.41,67.95,434,3,neutral,too_bright
23.0,62.88,346,22,neutral,too_bright
22.6,53.7,994,3,neutral,too_bright
27.07,68.4,654,13,hot,neutral
12.44,74.28,851,20,cold,too_bright
15.39,46.65,399,21,cold,too_bright
24.58,55.5,453,13,neutral,neutral
17.96,27.65,733,11,cold,neutral
26.87,63.98,981,18,hot,too_bright
14.8,72.83,819,21,cold,too_bright
19.2,48.76,477,0,neutral,too_bright
19.49,58.75,635,6,neutral,too_bright
12.46,54.67,395,6,cold,too_bright
22.95,49.17,488,20,neutral,too_bright
9.2,59.15,368,0,cold,too_bright
33.2,44.96,100,3,hot,neutral
13.16,51.18,904,0,cold,too_bright
20.42,41.81,160,22,neutral,neutral
27.89,63.4,295,0,hot,too_bright
29.71,57.49,257,6,hot,neutral
15.74,49.57,214,12,cold,too_dark
28.21,56.58,534,8,hot,neutral
19.71,53.53,992,2,neutral,too_bright
29.57,72.15,343,9,hot,neutral
23.76,45.99,733,19,neutral,too_bright
13.13,66.74,802,6,cold,too_bright
12.62,42.95,788,12,cold,too_bright
15.03,65.71,634,11,cold,neutral
28.23,69.5,764,5,hot,too_bright
14.24,67.78,775,0,cold,too_bright
15.4,76.63,666,20,cold,too_bright
27.13,60.63,578,23,neutral,too_bright
22.14,72.7,56,12,hot,too_dark
15.38,82.04,522,19,cold,neutral
25.03,40.72,731,8,hot,too_bright
11.5,47.73,296,22,cold,too_bright
16.37,28.69,269,13,cold,neutral
27.75,73.78,580,19,hot,neutral
22.2,31.9,145,16,neutral,too_dark
27.38,31.66,740,22,hot,too_bright
23.21,37.33,1009,13,neutral,too_bright
19.37,28.65,479,20,neutral,too_bright
14.37,59.26,24,22,cold,neutral
25.77,36.87,260,18,neutral,too_dark
15.2,26.4,55,8,cold,too_dark
22.93,49.58,457,2,neutral,too_bright
21.61,61.16,310,9,neutral,too_dark
16.01,23.62,809,16,cold,too_bright
26.9,40.98,848,20,hot,too_bright
27.22,55.02,400,18,hot,neutral
23.25,46.8,974,15,neutral,too_bright
13.31,46.84,486,12,cold,neutral
24.01,66.94,123,23,neutral,neutral
22.03,87.78,937,5,neutral,too_bright
36.46,48.16,411,19,hot,neutral
23.02,36.46,950,13,neutral,too_bright
12.31,51.33,699,12,cold,neutral
28.92,58.09,958,9,hot,too_bright
14.68,53.29,661,15,cold,too_bright
14.11,63.61,605,23,cold,too_bright
31.61,86.39,257,9,hot,too_dark
30.24,27.7,305,2,hot,too_bright
9.05,45.2,331,3,cold,too_bright
21.48,81.15,274,4,cold,too_bright
14.18,46.38,670,9,cold,neutral
17.7,62.31,889,0,neutral,too_bright
14.55,64.98,38,6,cold,neutral
24.93,71.95,664,16,hot,neutral
18.89,83.61,766,16,neutral,neutral
29.5,59.46,485,16,hot,neutral
28.43,31.79,274,16,neutral,neutral
12.28,43.73,487,1,cold,too_bright
10.88,89.42,859,22,cold,too_bright
26.9,35.21,919,7,hot,neutral
12.86,59.72,754,1,cold,too_bright
16.34,20.0,512,19,cold,neutral
29.96,33.21,644,11,hot,neutral
28.62,65.89,657,8,hot,neutral
28.15,53.13,802,9,hot,neutral
18.94,51.0,182,13,cold,too_dark
13.85,48.07,85,12,cold,too_dark
25.49,23.44,361,0,neutral,too_bright
24.61,65.83,304,2,neutral,too_bright
12.89,51.37,643,22,cold,too_bright
16.69,31.11,517,11,cold,neutral
16.76,58.27,924,23,cold,too_bright
35.16,68.11,808,15,hot,neutral
23.52,50.79,163,17,neutral,too_dark
21.64,60.21,896,7,neutral,neutral
22.86,54.48,798,20,neutral,too_bright
34.91,42.46,407,15,hot,neutral
29.92,55.54,67,18,hot,too_dark
16.59,67.77,836,6,cold,too_bright
13.31,70.31,215,14,cold,too_dark
20.12,68.34,218,8,cold,too_dark
26.27,45.33,476,21,neutral,too_bright
15.32,67.25,92,21,cold,neutral
14.93,63.04,410,8,cold,neutral
24.1,47.42,284,0,neutral,too_bright
11.63,46.32,59,5,cold,neutral
30.94,64.79,888,6,hot,too_bright
19.22,75.65,236,0,neutral,neutral
14.94,26.12,551,22,cold,too_bright
31.86,77.59,854,11,hot,too_bright
30.88,73.23,473,3,hot,too_bright
14.9,59.32,315,14,cold,too_dark
33.46,51.61,741,9,hot,too_bright
29.49,62.97,711,4,hot,too_bright
19.97,43.18,20,10,neutral,too_dark
33.32,51.55,809,14,hot,too_bright
13.83,30.51,130,15,cold,too_dark
29.14,29.16,795,5,hot,too_bright
29.87,90.96,96,14,hot,too_dark
18.65,58.63,68,19,neutral,too_dark
14.74,55.7,130,15,cold,too_dark
16.48,55.28,760,22,cold,too_bright
24.83,45.46,464,22,neutral,too_bright
13.62,48.39,614,11,cold,neutral
16.9,53.9,247,9,cold,too_dark
28.58,49.1,133,10,hot,too_dark
21.72,44.97,777,11,neutral,neutral
16.3,60.74,861,4,cold,too_bright
24.67,58.78,876,23,neutral,too_bright
24.82,60.46,76,13,hot,too_dark
24.35,69.18,924,3,hot,too_bright
22.63,54.02,561,21,neutral,too_bright
25.05,50.86,194,22,neutral,neutral
27.42,76.63,188,13,hot,too_dark
29.94,42.42,565,22,hot,too_bright
22.6,24.76,595,23,neutral,too_bright
13.35,65.7,61,22,cold,neutral
23.28,45.06,545,23,neutral,too_bright
18.86,40.46,254,1,neutral,neutral
12.49,67.89,923,0,cold,too_bright
33.6,51.78,615,13,hot,neutral
32.91,34.67,345,17,hot,neutral
24.98,87.49,434,20,hot,too_bright
20.24,30.25,860,15,neutral,neutral
23.27,59.86,700,7,neutral,neutral
10.98,26.96,431,22,cold,too_bright
13.96,57.36,858,14,cold,too_bright
20.24,42.21,597,16,neutral,neutral
18.13,69.75,97,6,neutral,neutral
14.56,54.35,616,18,cold,neutral
22.55,76.9,974,3,neutral,too_bright
30.68,53.2,900,20,hot,too_bright
25.89,32.27,42,20,neutral,neutral
22.81,59.24,927,16,neutral,too_bright
18.92,53.66,1007,23,neutral,too_bright
15.63,29.32,158,21,cold,neutral
12.23,36.64,600,1,cold,too_bright
22.6,46.61,730,5,neutral,too_bright
15.65,78.24,113,2,cold,neutral
29.25,68.69,866,7,hot,neutral
17.99,50.8,435,14,neutral,neutral
26.13,64.45,369,3,neutral,too_bright
17.58,23.96,256,2,neutral,neutral
12.62,43.49,514,15,cold,neutral
13.55,62.14,776,15,cold,neutral
28.49,59.43,834,8,hot,too_bright
17.18,45.8,223,17,neutral,too_dark
27.32,54.02,837,14,hot,neutral
14.92,55.64,873,9,neutral,too_bright
10.15,54.55,81,1,cold,neutral
30.39,65.41,343,18,hot,neutral
11.94,60.81,0,14,cold,too_dark
33.33,63.34,1013,2,hot,too_bright
13.14,80.73,492,4,cold,too_bright
30.3,70.06,323,7,hot,neutral
31.15,81.6,919,4,hot,too_bright
28.99,45.31,698,19,hot,neutral
34.18,31.76,990,22,hot,too_bright
18.33,51.73,813,2,neutral,too_bright
13.4,53.6,990,5,cold,too_bright
18.63,75.06,233,6,neutral,too_bright
25.13,38.89,196,23,neutral,too_bright
14.01,56.25,60,14,cold,too_dark
30.29,59.02,350,22,hot,too_bright
22.21,53.82,553,5,neutral,too_bright
32.2,50.34,540,1,hot,too_bright
12.73,64.01,711,11,cold,neutral
15.99,69.97,764,19,cold,neutral
34.06,75.64,817,20,hot,too_bright
13.03,56.22,511,11,cold,neutral
28.01,37.31,291,6,hot,too_bright
12.71,76.11,492,1,cold,too_bright
25.36,41.66,918,10,neutral,too_bright
29.14,79.95,865,12,hot,too_bright
34.68,74.64,929,0,hot,too_bright
23.46,77.93,563,22,neutral,too_bright
14.07,65.87,793,17,cold,neutral
12.61,22.25,404,7,cold,neutral
21.4,40.51,11,8,neutral,too_dark
20.77,62.5,739,8,neutral,neutral
29.17,42.74,70,20,hot,neutral
21.66,49.3,638,17,neutral,neutral
22.76,63.98,1012,2,neutral,too_bright
15.29,53.85,25,7,cold,too_dark
20.86,36.78,699,18,neutral,neutral
13.39,68.03,865,8,cold,neutral
25.39,59.62,680,19,neutral,neutral
23.25,49.0,705,12,hot,neutral
31.03,66.05,936,18,hot,too_bright
30.88,55.4,805,12,hot,neutral
27.26,74.29,37,17,hot,too_dark
29.17,57.14,769,10,hot,too_bright
30.47,79.54,761,5,hot,too_bright
20.05,25.9,281,21,neutral,too_bright
25.12,64.66,656,10,hot,neutral
32.79,51.66,905,0,hot,too_bright
23.3,43.72,857,9,neutral,too_bright
29.35,70.68,883,9,hot,too_bright
33.41,68.61,797,5,hot,too_bright
24.94,24.12,120,21,neutral,too_bright
33.73,69.76,472,11,hot,neutral
27.25,64.73,237,8,hot,neutral
28.9,43.73,35,16,hot,too_dark
8.51,46.04,278,15,cold,too_dark
15.81,30.44,936,11,cold,too_bright
19.13,51.04,630,23,neutral,too_bright
14.59,53.74,768,23,cold,too_bright
23.59,67.65,532,11,neutral,neutral
15.9,58.83,374,17,cold,neutral
28.41,40.78,497,1,neutral,too_bright
24.3,57.32,1023,10,neutral,too_bright
21.41,53.42,304,10,neutral,neutral
29.17,40.41,306,9,hot,neutral
18.22,33.83,905,20,neutral,too_bright
23.53,66.46,391,14,neutral,neutral
30.22,62.79,969,11,hot,too_bright
20.97,63.17,951,10,neutral,too_bright
8.9,46.28,59,14,cold,too_dark
27.61,58.71,676,5,hot,too_bright
28.84,27.94,48,5,hot,too_bright
30.28,38.57,904,12,hot,too_bright
18.77,55.84,107,7,neutral,too_dark
28.2,59.49,859,16,hot,too_bright
19.75,31.98,767,21,neutral,too_bright
25.07,42.23,583,8,neutral,neutral
8.65,50.69,234,13,cold,too_dark
16.52,65.21,255,6,neutral,too_bright
18.92,43.2,422,19,neutral,neutral
17.45,59.54,888,5,neutral,too_bright
29.97,58.9,869,12,hot,too_bright
26.94,51.66,527,8,hot,neutral
32.91,58.03,192,18,hot,too_dark
24.81,36.72,618,5,neutral,too_bright
23.53,44.46,867,4,neutral,too_bright
13.88,77.7,507,18,cold,neutral
